"";"NIVEL";"COD";"LOCALIZACAO";"PROD_T";"PROD_T_01";"PROD_T_02";"PROD_T_03";"PROD_T_04";"PROD_T_05";"PROD_T_06";"PROD_T_07";"PROD_AF";"PROD_AF_01";"PROD_AF_02";"PROD_AF_03";"PROD_AF_04";"PROD_AF_05";"PROD_AF_06";"PROD_AF_07";"PROD_MP";"PROD_MP_01";"PROD_MP_02";"PROD_MP_03";"PROD_MP_04";"PROD_MP_05";"PROD_MP_06";"PROD_MP_07";"AREA_T";"AREA_AF";"AREA_MP";"O_NEST_LACO_T";"O_NEST_LACO_AF";"O_NEST_LACO_MP";"O_T";"O_AF";"O_MP";"O_LACO_T";"O_LACO_AF";"O_LACO_MP";"VP_T";"VP_T_AN";"VP_T_VG";"VP_AF";"VP_AF_AN";"VP_AF_VG";"VP_MP";"VP_MP_AN";"VP_MP_VG";"R_NEST_T_TOT";"R_NEST_T_1";"R_NEST_T_101";"R_NEST_T_102";"R_NEST_T_103";"R_NEST_T_2";"R_NEST_T_201";"R_NEST_T_202";"R_NEST_T_203";"R_NEST_T_204";"R_NEST_T_205";"R_NEST_T_3";"R_NEST_T_301";"R_NEST_T_302";"R_NEST_T_303";"R_NEST_T_304";"R_NEST_T_305";"R_NEST_T_306";"R_NEST_T_307";"R_NEST_AF_TOT";"R_NEST_AF_1";"R_NEST_AF_101";"R_NEST_AF_102";"R_NEST_AF_103";"R_NEST_AF_2";"R_NEST_AF_201";"R_NEST_AF_202";"R_NEST_AF_203";"R_NEST_AF_204";"R_NEST_AF_205";"R_NEST_AF_3";"R_NEST_AF_301";"R_NEST_AF_302";"R_NEST_AF_303";"R_NEST_AF_304";"R_NEST_AF_305";"R_NEST_AF_306";"R_NEST_AF_307";"R_NEST_MP_TOT";"R_NEST_MP_1";"R_NEST_MP_101";"R_NEST_MP_102";"R_NEST_MP_103";"R_NEST_MP_2";"R_NEST_MP_201";"R_NEST_MP_202";"R_NEST_MP_203";"R_NEST_MP_204";"R_NEST_MP_205";"R_NEST_MP_3";"R_NEST_MP_301";"R_NEST_MP_302";"R_NEST_MP_303";"R_NEST_MP_304";"R_NEST_MP_305";"R_NEST_MP_306";"R_NEST_MP_307";"R_VALOR_T_TOT";"R_VALOR_T_1";"R_VALOR_T_101";"R_VALOR_T_102";"R_VALOR_T_103";"R_VALOR_T_2";"R_VALOR_T_201";"R_VALOR_T_202";"R_VALOR_T_203";"R_VALOR_T_204";"R_VALOR_T_205";"R_VALOR_T_3";"R_VALOR_T_301";"R_VALOR_T_302";"R_VALOR_T_303";"R_VALOR_T_304";"R_VALOR_T_305";"R_VALOR_T_306";"R_VALOR_T_307";"R_VALOR_AF_TOT";"R_VALOR_AF_1";"R_VALOR_AF_101";"R_VALOR_AF_102";"R_VALOR_AF_103";"R_VALOR_AF_2";"R_VALOR_AF_201";"R_VALOR_AF_202";"R_VALOR_AF_203";"R_VALOR_AF_204";"R_VALOR_AF_205";"R_VALOR_AF_3";"R_VALOR_AF_301";"R_VALOR_AF_302";"R_VALOR_AF_303";"R_VALOR_AF_304";"R_VALOR_AF_305";"R_VALOR_AF_306";"R_VALOR_AF_307";"R_VALOR_MP_TOT";"R_VALOR_MP_1";"R_VALOR_MP_101";"R_VALOR_MP_102";"R_VALOR_MP_103";"R_VALOR_MP_2";"R_VALOR_MP_201";"R_VALOR_MP_202";"R_VALOR_MP_203";"R_VALOR_MP_204";"R_VALOR_MP_205";"R_VALOR_MP_3";"R_VALOR_MP_301";"R_VALOR_MP_302";"R_VALOR_MP_303";"R_VALOR_MP_304";"R_VALOR_MP_305";"R_VALOR_MP_306";"R_VALOR_MP_307";"COD_ESTADO";"COD_REGIAO"
"480";"MI";"43009";"Carazinho (RS)";9248;8138;96;506;220;198;72;18;7520;6658;84;390;186;149;41;12;1667;1421;12;115;33;49;31;6;429025;115466;156552;9220;7518;1646;24989;18500;5257;21685;17605;3991;1802754;287155;1515599;501735;163250;338485;624327;81227;543100;9066;8173;6656;4536;961;652;246;1;5;48;373;6110;4350;1696;25;179;5;0;358;7349;6678;5325;3901;885;506;158;0;5;42;317;5014;3909;949;18;144;4;0;333;1655;1434;1244;645;82;145;84;1;0;8;59;1086;436;738;7;38;1;0;26;1572898;1405718;1126866;267862;10990;23128;16324;NA;NA;102;6523;144051;88523;52672;NA;1718;NA;0;730;475817;368883;215606;146174;7103;11944;7601;0;NA;NA;4124;94990;77581;15398;NA;1032;NA;0;684;542606;499965;418694;77337;3933;8359;5785;NA;0;NA;2500;34283;10057;23306;NA;758;NA;0;47;"43";"4"
"481";"MI";"43010";"Passo Fundo (RS)";13816;12648;200;552;201;160;31;24;11629;10713;181;417;149;129;25;15;2458;2201;20;143;50;30;4;10;575349;250637;235009;13771;11628;2421;38817;30036;8932;34216;28796;6490;2556756;689118;1867639;1233731;462280;771451;1020791;239447;781344;13503;12693;10400;7389;1190;1209;478;17;17;110;658;8310;6669;2309;12;59;3;3;134;11356;10759;8744;6439;1079;1016;353;14;13;97;603;6966;5939;1422;9;51;3;1;118;2419;2205;1834;1241;133;210;126;3;5;15;70;1499;840;944;3;13;0;2;16;2339850;2049390;1368790;665879;14721;74310;58878;606;627;221;13977;216151;144297;70505;151;735;NA;NA;404;1148171;966273;512646;442043;11585;27188;17304;NA;NA;195;9081;154709;125800;27840;NA;605;NA;NA;308;923615;813830;574542;236097;3191;46089;40508;NA;NA;30;4734;63696;20313;42978;NA;261;0;NA;96;"43";"4"
"482";"MI";"43011";"Cruz Alta (RS)";8892;7471;616;537;98;108;33;29;6892;5708;593;400;64;83;26;18;1934;1703;22;135;32;24;7;11;724491;148985;275000;8869;6891;1924;25791;17278;6590;21711;16740;4917;2755737;388134;2367603;623625;203518;420107;966131;146179;819952;8662;7908;6527;4426;316;734;302;0;9;59;382;5016;3773;1276;1;21;10;0;260;6684;6109;4995;3515;274;565;184;0;7;55;329;3967;3180;705;0;18;10;0;244;1915;1736;1436;966;45;166;108;0;2;4;59;1062;607;569;0;4;0;0;16;2435632;2275898;1895189;375663;5046;30709;20320;0;204;255;9930;129025;76281;51519;NA;158;NA;0;570;575422;487366;290214;194344;2808;12788;7969;0;NA;NA;4365;75268;62428;11851;0;NA;NA;0;520;836026;788085;644815;143021;250;15588;10060;0;NA;NA;5522;32353;13562;18713;0;28;0;0;50;"43";"4"
"483";"MI";"43012";"Não-Me-Toque (RS)";2977;2698;29;186;22;36;1;5;2419;2195;28;146;19;26;1;4;678;617;1;44;4;11;0;1;133093;61575;62856;2962;2417;669;7914;5828;2263;6975;5553;1805;688648;157967;530681;317813;92641;225172;326331;63544;262788;2921;2715;2419;1290;180;226;131;7;2;9;85;1904;1542;491;14;46;3;0;7;2368;2210;1955;1060;161;168;84;4;0;8;78;1532;1311;296;8;34;3;0;7;673;625;564;338;20;66;54;3;2;1;7;433;280;216;7;14;1;0;1;597710;532799;377452;152780;2568;12424;9141;NA;NA;15;3186;52487;33716;17425;568;627;NA;0;NA;283586;243408;153528;88037;1843;4569;3375;NA;0;NA;1163;35610;28182;6647;NA;NA;NA;0;NA;280380;255746;192912;62114;720;6301;4416;NA;NA;NA;1818;18333;6314;11331;NA;266;NA;0;NA;"43";"4"
"484";"MI";"43013";"Soledade (RS)";7973;6950;49;347;260;284;49;34;6459;5625;45;251;221;244;46;27;1502;1315;4;94;39;40;3;7;262704;92420;151425;7965;6458;1495;21007;15831;4968;16643;13560;3026;569953;99291;470662;250122;45517;204605;259636;49862;209774;7669;6188;4985;3039;551;509;177;1;10;17;317;5119;3347;1294;1;10;10;6;882;6181;5046;4158;2373;489;395;124;1;8;12;263;4013;2917;548;1;8;9;6;757;1476;1130;813;662;62;111;51;0;1;5;54;1102;428;743;0;2;1;0;125;580310;469007;377846;88129;3032;13040;7363;NA;NA;76;5518;98263;65406;30822;NA;241;133;NA;1645;270330;199099;160915;36029;2155;6559;2710;NA;NA;NA;3792;64673;55336;7658;NA;NA;NA;NA;1368;257288;221938;172855;48205;878;5701;3932;0;NA;NA;1726;29649;9995;19299;0;NA;NA;0;277;"43";"4"
"485";"MI";"43014";"Guaporé (RS)";10424;9947;29;270;71;103;1;3;8904;8533;27;200;64;77;1;2;2424;2298;2;74;14;35;0;1;276859;185207;110184;10389;8904;2396;29136;23890;8036;24193;21284;5770;1778833;1157088;621745;1313594;873312;440282;938121;705510;232611;10189;9171;7231;5321;1210;808;293;6;28;39;467;7010;5760;1865;18;21;3;1;33;8694;8043;6372;4687;1097;687;244;4;23;36;403;5819;5171;966;14;19;2;1;31;2398;2030;1454;1530;210;200;95;2;6;5;97;1723;1052;998;5;6;1;0;3;1807255;1591493;441801;1134626;15066;25819;14907;20;1147;261;9485;189943;126900;61479;191;209;830;NA;333;1316009;1164723;297683;853889;13151;18938;11761;NA;1042;NA;5867;132348;112970;18754;84;NA;NA;NA;NA;934460;860516;156736;700332;3448;8783;5772;NA;705;NA;2291;65161;24035;40135;111;NA;NA;0;NA;"43";"4"
"486";"MI";"43015";"Vacaria (RS)";9652;8490;165;617;142;175;24;39;5866;5155;144;315;83;122;22;25;3617;3172;20;296;58;54;2;15;1363300;172171;897522;9513;5864;3511;43412;14773;14273;20886;13149;7447;2709854;379478;2330376;321213;90473;230740;757557;196229;561328;9284;7903;4247;5562;749;698;248;29;4;18;427;6368;4455;2235;9;17;11;4;120;5628;4845;2795;3331;493;415;144;11;4;13;258;3875;3302;612;8;15;10;4;104;3486;2888;1279;2161;254;265;89;18;0;5;166;2455;1135;1597;2;1;1;0;15;2807465;2509909;2137870;354138;17901;33856;18145;742;NA;NA;14819;263701;107484;154869;224;363;253;16;491;372843;279979;195141;76974;7864;10533;5435;NA;NA;25;4849;82331;71316;10049;NA;NA;NA;16;299;823186;694081;500622;184967;8492;17002;6610;NA;0;NA;9748;112103;35041;76844;NA;NA;NA;0;119;"43";"4"
"487";"MI";"43016";"Caxias do Sul (RS)";15276;14219;12;390;258;387;5;5;12389;11569;9;298;212;294;5;2;3196;2941;3;98;51;100;0;3;282971;177685;109177;15149;12388;3084;52073;38823;13624;36459;30613;7060;1855917;523564;1332353;1165904;236791;929113;521593;135508;386086;15010;13860;11835;5026;1153;1142;378;33;4;32;729;10421;8925;2377;12;20;3;2;18;12162;11434;9948;3997;956;932;295;19;3;23;618;8218;7613;961;10;19;2;2;17;3156;2732;2147;1147;217;254;109;16;1;9;127;2381;1470;1446;3;1;1;0;1;2086547;1757667;1227856;490202;39609;33444;12277;1150;119;131;19767;295436;208622;86324;173;165;NA;NA;90;1312263;1094047;853762;218108;22176;24692;9117;678;NA;NA;14742;193524;173501;19603;NA;NA;NA;NA;NA;614694;496206;347169;130410;18627;11711;4788;840;NA;NA;5988;106777;38566;68138;44;NA;NA;0;NA;"43";"4"
"488";"MI";"43017";"Santiago (RS)";7631;6318;628;295;220;87;53;30;5950;4842;612;164;186;73;46;27;1502;1315;16;113;34;14;7;3;972339;167784;432463;7627;5949;1499;21435;13926;5181;17387;13441;3418;2103300;337511;1765790;297076;105515;191561;595155;153717;441438;7498;7051;4305;5537;269;669;376;1;0;28;277;4674;3298;1195;0;8;19;6;399;5830;5479;3396;4282;251;541;288;1;0;27;235;3708;2845;612;0;6;18;6;372;1492;1396;727;1134;19;112;71;0;0;1;43;918;422;562;0;2;1;0;27;1956389;1810561;1480195;327334;3033;29375;22007;NA;0;NA;7300;116453;69355;45555;0;174;539;7;823;314108;239120;139305;97438;2377;9743;6697;NA;0;NA;NA;65245;54961;8947;0;NA;NA;7;776;571331;527608;375358;151619;631;10994;7950;0;0;NA;NA;32729;13189;19335;0;NA;NA;0;48;"43";"4"
"489";"MI";"43018";"Santa Maria (RS)";11177;9732;36;764;211;293;98;43;8203;7259;30;436;139;233;72;34;2872;2376;6;324;70;61;26;9;1000533;201538;580684;11148;8200;2854;29147;18529;9255;23393;17201;5934;1684292;386174;1298118;343269;106568;236701;721032;192665;528367;10832;9682;5434;7657;633;956;396;5;0;59;527;7210;5360;2117;0;2;20;2;224;7897;7086;4089;5562;534;678;244;4;0;43;407;5167;4448;757;0;2;19;2;185;2834;2494;1237;2018;99;260;137;1;0;16;117;2003;893;1336;0;0;1;0;39;1740750;1500207;1121359;369265;9583;28520;14030;114;0;234;14143;212023;129930;81142;0;NA;411;NA;514;403962;278036;178491;93377;6168;12956;4610;NA;0;NA;8147;112970;98414;13709;0;NA;NA;NA;NA;763525;661132;468727;189039;3366;12431;6968;NA;0;NA;5315;89962;29858;60001;0;0;NA;0;NA;"43";"4"
"490";"MI";"43019";"Restinga Seca (RS)";6524;5755;15;342;63;326;11;12;5694;5053;14;258;49;303;11;6;850;722;1;86;12;23;0;6;244616;119082;110916;6520;5694;846;15659;13114;2515;13230;11673;1602;633379;82280;551099;346856;48979;297877;248791;31836;216955;6368;5982;5015;3166;464;533;126;5;1;23;384;3559;2919;604;28;0;13;0;146;5558;5240;4436;2719;433;461;83;4;1;21;358;3078;2673;320;28;0;12;0;142;828;760;592;452;31;72;42;1;0;2;27;486;251;286;1;0;1;0;4;607383;520354;441276;67928;11150;11705;4551;NA;NA;131;6980;75324;60471;14151;NA;0;NA;0;312;345465;278703;231900;35971;10831;6797;2547;NA;NA;NA;NA;59965;54247;5043;NA;0;NA;0;NA;224764;206168;176368;29492;308;2637;1777;NA;0;NA;NA;15959;6312;9619;NA;0;NA;0;NA;"43";"4"
"491";"MI";"43020";"Santa Cruz do Sul (RS)";23798;19958;132;1143;974;1129;419;43;21804;18333;127;1028;921;1008;358;29;2062;1689;5;118;53;122;61;14;390501;290710;95805;23771;21799;2040;63743;57786;6199;54766;50846;4129;1480088;173860;1306227;1230404;141700;1088704;257323;45881;211443;23445;21044;19220;7754;1538;1696;494;13;5;106;1126;13301;9354;3604;136;27;34;15;1269;21468;19570;18026;7077;1424;1538;437;8;5;99;1032;11744;8801;2349;131;25;32;12;1176;2045;1543;1247;730;122;166;61;5;0;7;98;1596;580;1269;5;3;2;3;94;1501418;1206653;1056750;131906;17997;35906;14658;NA;NA;228;20878;258859;188404;65614;714;184;990;18;2935;1216175;978510;865772;101841;10897;30185;11858;NA;NA;NA;17992;207481;175857;27157;705;NA;NA;15;2720;285765;230238;179620;43178;7440;5558;2607;NA;0;NA;2916;49969;13208;36357;9;62;NA;NA;234;"43";"4"
"492";"MI";"43021";"Lajeado-Estrela (RS)";18826;17447;5;510;516;291;24;33;15914;14790;3;412;426;237;22;24;4554;4240;2;111;116;74;2;9;287516;210914;104567;18736;15913;4491;43660;35911;11745;39168;34095;9724;3015830;2496026;519804;2386536;1965248;421288;1624982;1469853;155129;18354;14800;7902;10580;2192;1348;498;15;13;35;834;14389;11407;4283;3;5;10;9;485;15478;13016;7025;9384;1979;1193;434;12;12;33;745;11788;10443;1916;2;4;10;9;442;4518;3425;1325;2829;417;350;155;4;6;2;196;3653;1801;2640;1;2;1;0;130;3167026;2774081;292564;2464470;17047;28987;17371;NA;NA;146;11218;363958;257749;105027;NA;32;219;15;891;2463143;2175311;222886;1937836;14589;21843;14193;108;NA;NA;7297;265989;233923;31001;NA;NA;219;15;NA;1682892;1550581;84114;1462605;3862;10876;5743;NA;NA;NA;5037;121435;42350;78763;NA;NA;NA;0;266;"43";"4"
"493";"MI";"43022";"Cachoeira do Sul (RS)";9040;7781;16;694;146;323;52;28;7014;6103;13;465;123;247;45;18;1914;1592;3;204;22;76;7;10;643630;101937;310649;8985;7013;1875;24210;17154;5788;18820;14868;3744;1399539;218250;1181290;304454;49143;255311;473446;97589;375857;8835;7605;5644;3762;352;579;188;8;6;21;374;5094;3615;1604;54;10;18;1;158;6854;5962;4645;2670;301;361;105;4;5;17;237;3819;3128;662;42;6;16;1;132;1870;1534;896;1022;50;187;62;3;1;4;124;1254;475;934;7;3;2;0;26;1435249;1236287;1027482;206301;2504;51929;35438;NA;NA;44;16081;147033;81396;63119;1148;413;536;NA;421;334943;253552;212631;38893;2028;6382;2913;NA;NA;NA;3264;75009;65019;8858;NA;NA;NA;NA;358;500679;434462;338025;95962;475;17234;8377;NA;NA;NA;8710;48983;15945;32432;NA;NA;NA;0;62;"43";"4"
"494";"MI";"43023";"Montenegro (RS)";9854;9285;48;178;196;129;11;7;7972;7541;38;132;149;96;10;6;1999;1848;10;53;49;35;3;1;130148;84598;44299;9808;7972;1960;22763;17289;5291;19473;16211;3651;916457;432050;484407;428246;213870;214376;202969;120129;82840;9560;7775;5818;3689;703;415;137;11;8;10;252;7180;5589;2184;1;0;2;0;134;7714;6513;4971;3056;645;350;108;9;6;9;221;5533;5016;684;0;0;2;0;112;1961;1377;914;725;63;77;37;2;3;1;34;1694;614;1510;1;0;0;0;22;1048741;848225;424399;408289;15536;12044;4630;213;NA;NA;5441;188472;126521;61769;NA;0;NA;0;172;504387;371126;161628;197320;12178;8175;3469;NA;NA;NA;2919;125086;112552;12374;0;0;NA;0;NA;255128;187266;67029;116746;3491;3374;1391;NA;NA;NA;398;64488;14824;49642;NA;0;0;0;NA;"43";"4"
"495";"MI";"43024";"Gramado-Canela (RS)";7307;6773;5;122;138;254;12;3;5682;5290;3;94;105;179;9;2;1659;1515;2;28;33;77;3;1;118643;72966;46278;7230;5681;1585;15671;11774;3916;13926;11216;2822;293716;121142;172574;194104;64002;130102;80631;38798;41833;7092;5199;3416;3377;597;242;75;37;8;17;114;6057;4632;2064;2;2;0;1;40;5518;4257;2882;2740;506;201;59;24;8;14;102;4584;4136;690;2;2;0;0;31;1608;974;555;657;97;44;17;14;0;4;13;1494;511;1381;0;0;0;1;10;387615;223904;107621;104404;11879;6354;2255;1326;NA;NA;2461;157356;103189;53600;NA;NA;0;NA;479;243561;138054;74146;53262;10645;4716;1840;772;NA;NA;NA;100791;91418;9169;NA;NA;0;0;NA;124864;65450;28529;35513;1408;2260;515;1034;0;NA;NA;57154;12129;44658;0;0;0;NA;NA;"43";"4"
"496";"MI";"43025";"São Jerônimo (RS)";6738;5793;64;440;196;100;81;64;5199;4508;61;279;153;77;73;48;1498;1270;2;138;42;22;8;16;356187;73884;195660;6652;5183;1437;16738;11952;4283;13351;10600;2692;770694;88738;681956;236740;29139;207601;201068;46664;154404;6379;5081;3535;2718;168;1073;180;7;2;6;907;3967;2788;1108;2;0;3;1;415;4931;4008;2947;1995;135;859;129;3;1;6;744;2901;2339;394;2;0;3;1;363;1407;1030;541;717;32;196;50;4;1;0;146;1057;442;712;0;0;0;0;52;855169;686959;598171;81906;6882;80445;6587;226;NA;NA;73500;87766;54745;32082;NA;0;92;NA;825;272015;197388;170162;23472;3753;25405;1895;NA;NA;NA;23287;49222;43150;5240;NA;0;92;NA;719;233448;177843;130193;44842;2808;20371;4516;NA;NA;0;15720;35234;11278;23850;0;0;0;0;106;"43";"4"
"497";"MI";"43026";"Porto Alegre (RS)";7131;5391;709;580;114;267;61;9;4763;3592;576;311;67;171;42;4;2352;1782;131;271;47;96;19;6;264113;56012;155995;7052;4763;2279;18514;11128;6929;14187;9940;4242;651477;140744;510733;231042;38617;192425;263456;75143;188313;6913;5544;3568;3250;510;566;183;34;6;65;303;5078;3321;2151;0;0;0;1;119;4613;3822;2684;2053;415;379;108;19;3;57;203;3246;2671;677;0;0;0;1;102;2286;1708;875;1185;97;184;74;14;3;8;98;1826;643;1472;0;0;0;0;17;739887;559942;425091;127696;7155;19656;5732;4290;373;214;9047;160289;78655;81332;0;0;0;NA;NA;275777;201553;167024;29542;4987;5574;2415;NA;NA;NA;2492;68650;59634;8764;0;0;0;NA;NA;320798;232553;159110;71179;2263;11358;3195;NA;NA;NA;5955;76887;18567;58269;0;0;0;0;51;"43";"4"
"498";"MI";"43027";"Osório (RS)";10564;9299;26;540;260;345;39;55;8320;7393;23;387;187;271;30;29;2201;1860;3;155;72;75;10;26;482213;112209;228816;10515;8316;2166;25700;17059;6863;19515;15316;4074;1054281;135864;918417;315382;48007;267375;335218;62746;272471;10353;9423;6373;5384;372;1038;316;22;9;21;711;7072;5136;2249;2;4;11;2;131;8135;7489;5329;4044;330;805;209;16;7;17;582;5338;4572;856;2;2;11;2;104;2174;1890;1001;1291;43;219;97;6;2;4;123;1713;548;1384;0;2;0;0;27;1096708;904948;772728;125971;6248;27151;13595;507;211;106;12732;164609;103959;59830;NA;33;329;NA;446;373684;260512;215061;39707;5743;12194;6680;244;NA;NA;5090;100978;88947;11297;NA;NA;329;NA;NA;365686;293299;231610;61183;505;12013;5177;263;NA;NA;6437;60375;14259;46030;0;NA;0;0;NA;"43";"4"
"499";"MI";"43028";"Camaquã (RS)";9573;7507;18;886;400;535;214;13;8017;6301;18;663;351;478;198;8;1456;1146;1;184;47;57;16;5;488540;126993;188976;9536;8014;1432;26158;19563;4719;20563;17719;2659;1224395;97068;1127327;377189;23034;354156;251549;40481;211068;9280;8103;6985;3510;401;801;405;7;1;53;351;5005;3442;1391;28;3;17;13;481;7765;6905;6188;2819;343;643;322;5;1;46;280;3993;3013;698;24;3;14;13;443;1416;1098;700;650;58;152;78;2;0;8;69;979;409;676;3;0;3;0;39;1260292;1126063;1020728;85292;20043;19233;11151;NA;NA;257;7560;114996;70428;42924;367;NA;313;NA;940;401682;325324;302228;12703;10393;9333;5658;NA;NA;NA;3411;67025;58541;7239;126;NA;251;NA;845;280116;235623;186822;39143;9658;8584;4065;NA;0;NA;4239;35909;11090;24628;21;0;63;0;107;"43";"4"
"500";"MI";"43029";"Campanha Ocidental (RS)";10139;8034;370;1151;212;186;83;103;5472;4348;338;438;127;93;54;74;4148;3290;32;611;73;83;28;31;2867671;175304;1675102;10065;5465;4102;33260;11849;14536;20068;11192;7818;3996342;1056670;2939672;194675;89927;104748;1254748;580910;673838;9858;8887;3255;7698;308;481;179;5;2;21;288;6271;4152;2365;1;3;3;1;198;5278;4696;1708;4103;252;196;49;2;1;17;132;3590;2971;579;1;2;3;1;166;4061;3676;1056;3255;54;233;93;3;1;4;140;2538;1091;1714;0;1;0;0;32;3983552;3675396;2627038;1045346;3011;49216;26408;NA;NA;361;22236;258940;110106;148389;NA;6;NA;NA;386;247105;169285;85258;82203;1824;4047;1714;NA;NA;NA;2157;73773;63391;10006;NA;NA;NA;NA;NA;1361973;1197414;619444;577570;399;24162;11509;NA;NA;323;12255;140397;42686;97642;0;NA;0;0;NA;"43";"4"
"501";"MI";"43030";"Campanha Central (RS)";7337;5289;1084;673;78;129;29;55;4288;2869;1006;248;37;68;19;41;2885;2284;78;397;38;60;10;18;1652934;134444;1132220;7290;4287;2853;21789;9460;9935;15065;9050;5681;1766012;582423;1183589;135646;73112;62534;793471;379784;413687;7157;6568;1937;5720;203;1002;170;3;3;49;828;4791;2923;1921;2;0;89;3;325;4155;3808;1174;3330;189;683;78;1;1;43;594;2875;2017;721;2;0;76;2;289;2838;2596;607;2283;15;302;79;2;2;6;227;1861;870;1172;0;0;13;1;36;1839597;1656374;1077827;573608;4939;31677;9871;NA;NA;137;21581;151546;73679;74488;NA;0;2612;NA;740;190261;125371;53341;67294;4737;10724;1693;NA;NA;NA;8873;54166;41604;9583;NA;0;NA;NA;674;861385;759120;381636;377165;319;16422;4398;NA;NA;NA;11958;85842;30918;54525;0;0;NA;NA;67;"43";"4"
"502";"MI";"43031";"Campanha Meridional (RS)";5104;3503;887;455;44;138;23;54;2912;1743;831;193;23;67;16;39;1992;1608;55;221;18;64;7;19;1292727;91483;781246;5038;2904;1953;16463;6564;7171;10365;6227;3752;1701194;569565;1131629;113352;75462;37889;550546;298517;252029;5017;4836;1442;4368;148;550;154;7;2;22;383;2954;1742;1210;1;1;2;0;228;2867;2778;795;2525;116;311;83;1;1;18;219;1731;1242;370;1;1;1;0;215;1951;1859;452;1695;30;213;56;6;1;4;150;1170;463;816;0;0;1;0;13;1731228;1568816;1003248;564129;1439;39653;10031;NA;NA;80;29284;122759;47706;74391;NA;NA;NA;0;633;144543;102937;29972;72110;855;6828;2065;NA;NA;NA;4676;34778;27667;6507;NA;NA;NA;0;NA;623119;527908;230699;296648;561;24648;6986;NA;NA;NA;17411;70563;17714;52791;0;0;NA;0;NA;"43";"4"
"503";"MI";"43032";"Serras de Sudeste (RS)";12655;10218;1079;715;175;360;41;67;8956;7185;962;402;99;245;26;37;3611;2960;117;300;74;113;16;31;1375988;298130;791134;12576;8950;3554;31781;19711;10310;25675;18441;7066;1404633;395586;1009047;249161;107486;141675;452326;216017;236309;12239;10604;3474;9201;358;613;219;5;6;29;369;9072;5881;3150;33;3;9;6;698;8616;7548;2651;6459;276;392;137;3;3;24;236;6233;4923;1001;26;2;5;6;585;3539;2973;746;2684;82;208;78;2;2;6;122;2816;945;2133;6;1;4;0;113;1458073;1099375;712482;379603;7290;33511;14916;NA;NA;53;17681;325188;132594;190706;175;NA;196;NA;1443;324320;202029;105506;95095;1428;9919;5894;NA;NA;51;3844;112372;97811;13165;135;NA;NA;NA;1163;562624;429608;211288;212533;5787;16450;8392;NA;NA;3;7909;116566;33847;82247;20;NA;NA;0;280;"43";"4"
"504";"MI";"43033";"Pelotas (RS)";17511;15255;487;484;461;663;148;13;14665;12860;424;324;361;561;125;10;2781;2348;64;146;95;102;23;3;776340;276481;339800;17468;14665;2747;50140;39905;8758;43393;37059;6243;1669600;300913;1368687;773717;113097;660619;395310;113001;282309;17146;15310;12075;8510;273;904;358;11;7;54;487;9811;7303;2474;37;5;27;7;735;14346;13008;10694;6845;240;761;289;10;4;42;425;7782;6445;1031;35;5;23;6;622;2737;2240;1313;1625;34;137;65;1;2;12;61;2013;847;1434;3;0;4;1;113;1716497;1485288;1198517;282851;3920;21525;11720;151;221;149;9284;209684;144031;63522;220;20;408;36;1448;821505;674436;573802;97715;2918;13097;6555;NA;NA;130;6167;133972;122258;9921;NA;20;326;NA;1235;429124;357720;246377;110346;996;6808;3649;NA;NA;19;3063;64596;21250;42987;NA;0;NA;NA;213;"43";"4"
"505";"MI";"43034";"Jaguarão (RS)";2716;1920;332;303;44;98;7;12;1899;1304;304;180;24;75;5;7;756;564;28;115;19;23;2;5;509763;79102;215836;2697;1896;746;7783;4124;2208;5395;3890;1394;949725;147194;802531;105376;40977;64399;228485;58754;169731;2646;2522;675;2221;58;290;188;1;0;16;105;1463;876;586;0;1;1;0;84;1842;1764;392;1599;50;203;133;1;0;14;70;980;708;225;0;1;1;0;78;743;697;222;576;8;85;51;0;0;2;38;479;169;354;0;0;0;0;6;985305;930696;785824;144609;262;10211;4779;NA;0;NA;5397;44398;19491;24605;0;NA;NA;0;NA;118910;99441;60246;38965;229;2775;1258;NA;0;NA;NA;16694;13120;3327;0;NA;NA;0;NA;244086;223192;164853;58305;33;4370;1525;0;0;NA;NA;16525;6266;10204;0;0;0;0;56;"43";"4"
"506";"MI";"43035";"Litoral Lagunar (RS)";3276;2643;10;231;120;221;31;20;2211;1792;7;125;88;160;24;15;980;778;3;95;31;61;7;5;592203;51604;287656;3247;2210;967;12043;5667;3344;6540;4551;1804;879311;168070;711241;52824;21849;30975;144316;71283;73033;3199;2770;1540;1886;46;219;93;4;3;13;116;2286;1586;776;1;3;0;0;153;2158;1907;1204;1202;41;127;59;3;2;7;64;1523;1255;212;1;3;0;0;129;956;779;254;632;5;85;29;1;1;6;50;742;321;551;0;0;0;0;24;900222;825879;659568;165491;819;12668;8020;17;8;53;4570;61675;36730;24538;NA;NA;0;0;379;77824;47113;26349;20438;326;2063;1412;NA;NA;NA;598;28648;25625;2676;NA;NA;0;0;320;175387;139358;68428;70437;494;4694;1375;NA;NA;NA;3295;31334;10676;20599;0;0;0;0;59;"43";"4"
